"CÓD. 
DEP.";DEPARTAMENTO;CÓD. MUN.;MUNICIPIO;"GRUPO 
DE CULTIVO";"SUBGRUPO 
DE CULTIVO";CULTIVO;DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO;AÑO;PERIODO;"Área Sembrada
(ha)";"Área Cosechada
(ha)";"Producción
(t)";"Rendimiento
(t/ha)";ESTADO FISICO PRODUCCION;"NOMBRE 
CIENTIFICO";CICLO DE CULTIVO
13;BOLIVAR;13458;MONTECRISTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;800;800;1360;17;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13549;PINILLOS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;780;780;1560;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13600;RIO VIEJO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;750;750;1500;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13873;VILLANUEVA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;750;650;780;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13042;ARENAL;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;700;630;819;13;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13074;BARRANCO DE LOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;700;700;1400;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13667;SAN MARTIN DE LOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;650;650;1300;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13030;ALTOS DEL ROSARIO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;600;600;1200;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13655;SAN JACINTO DEL CAUCA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;520;520;1040;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13160;CANTAGALLO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;450;450;900;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13688;SANTA ROSA DEL SUR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;450;450;675;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13212;CORDOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;440;440;880;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13300;HATILLO DE LOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;400;400;600;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13673;SANTA CATALINA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;400;340;498;146;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13836;TURBACO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;370;370;481;13;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13268;EL PEÑON;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;350;350;700;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13780;TALAIGUA NUEVO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;350;320;517;162;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13442;MARIA LA BAJA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;300;150;225;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13490;NOROSI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;200;200;400;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13683;SANTA ROSA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;170;120;156;13;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;150;145;189;13;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13188;CICUCO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;110;100;140;14;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13468;MOMPOS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;110;35;70;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13580;REGIDOR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;100;100;160;16;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13620;SAN CRISTOBAL;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;100;90;135;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13650;SAN FERNANDO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;80;70;105;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13760;SOPLAVIENTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;80;70;70;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13440;MARGARITA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2012;2012B;70;70;120;171;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8421;LURUACO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1200;1000;700;7;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8560;PONEDERA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1022;920;460;5;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8606;REPELON;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;815;330;264;8;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8849;USIACURI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;514;18;12;67;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8832;TUBARA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;350;310;372;12;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8685;SANTO TOMAS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;285;150;375;25;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8078;BARANOA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;273;262;131;5;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8372;JUAN DE ACOSTA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;200;160;222;139;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8520;PALMAR DE VARELA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;175;45;48;106;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8137;CAMPO DE LA CRUZ;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;150;140;88;63;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8296;GALAPA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;145;120;106;88;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8433;MALAMBO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;120;20;16;8;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8634;SABANAGRANDE;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;120;75;124;165;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8675;SANTA LUCIA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;120;100;105;105;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8638;SABANALARGA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;100;40;48;12;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8549;PIOJO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;89;10;8;75;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8436;MANATI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;70;26;13;5;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8770;SUAN;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;55;28;35;126;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8141;CANDELARIA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;52;36;25;7;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8558;POLONUEVO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;50;40;40;1;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8758;SOLEDAD;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;25;14;15;11;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13006;ACHI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;5000;5000;8500;17;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13140;CALAMAR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;4300;4300;7740;18;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13244;EL CARMEN DE BOLIVAR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;3000;2800;4200;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13657;SAN JUAN NEPOMUCENO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;3000;3000;4500;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13248;EL GUAMO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;2700;2700;4860;18;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13744;SIMITI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;2400;1900;1900;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13688;SANTA ROSA DEL SUR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;2000;2000;4000;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13042;ARENAL;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1500;1500;2700;18;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13433;MAHATES;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1500;1050;1470;14;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13873;VILLANUEVA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1500;150;60;4;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13670;SAN PABLO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1400;1400;2520;18;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13458;MONTECRISTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1310;1300;1950;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13473;MORALES;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;1050;800;1600;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13062;ARROYOHONDO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;930;490;490;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13430;MAGANGUE;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;900;900;1530;17;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13074;BARRANCO DE LOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;715;715;715;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13052;ARJONA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;710;700;840;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13549;PINILLOS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;700;690;1035;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13647;SAN ESTANISLAO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;700;200;160;8;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13654;SAN JACINTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;650;650;975;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13655;SAN JACINTO DEL CAUCA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;600;600;900;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13268;EL PEÑON;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;550;550;825;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13490;NOROSI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;500;400;720;18;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13667;SAN MARTIN DE LOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;500;500;750;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13836;TURBACO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;380;380;456;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13683;SANTA ROSA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;330;45;24;53;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13222;CLEMENCIA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;300;50;50;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13442;MARIA LA BAJA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;300;300;450;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13780;TALAIGUA NUEVO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;300;270;438;162;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13212;CORDOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;285;285;428;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13600;RIO VIEJO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;280;260;650;25;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13673;SANTA CATALINA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;270;230;276;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13030;ALTOS DEL ROSARIO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;250;250;375;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13160;CANTAGALLO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;250;250;500;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13838;TURBANA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;240;195;240;123;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13894;ZAMBRANO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;230;230;345;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13580;REGIDOR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;200;200;400;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13620;SAN CRISTOBAL;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;200;140;210;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13760;SOPLAVIENTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;150;110;110;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13468;MOMPOS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;130;130;195;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13188;CICUCO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;80;80;120;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13440;MARGARITA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;80;80;144;18;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13810;TIQUISIO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;70;70;112;16;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13300;HATILLO DE LOBA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;60;60;90;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13650;SAN FERNANDO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;55;55;83;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13001;CARTAGENA DE INDIAS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013A;52;50;80;16;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8606;REPELON;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;1160;1160;1740;15;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8560;PONEDERA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;577;577;404;7;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8832;TUBARA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;560;550;660;12;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8849;USIACURI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;245;242;145;6;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8549;PIOJO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;207;204;151;74;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8685;SANTO TOMAS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;135;112;168;15;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8137;CAMPO DE LA CRUZ;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;130;120;80;67;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8372;JUAN DE ACOSTA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;120;100;150;15;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8436;MANATI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;107;53;32;6;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8078;BARANOA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;106;67;34;5;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8421;LURUACO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;100;100;90;9;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8675;SANTA LUCIA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;90;75;59;79;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8634;SABANAGRANDE;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;85;50;88;175;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8433;MALAMBO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;80;80;64;8;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8520;PALMAR DE VARELA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;60;50;58;115;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8638;SABANALARGA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;60;30;30;1;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8770;SUAN;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;55;50;63;126;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8141;CANDELARIA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;35;30;15;5;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8758;SOLEDAD;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;10;10;12;12;GRANO SECO;ZEA MAYS;TRANSITORIO
8;ATLANTICO;8558;POLONUEVO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;5;5;7;14;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13244;EL CARMEN DE BOLIVAR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;6270;5470;7064;129;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13433;MAHATES;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;5400;5400;7320;136;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13052;ARJONA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;4300;4245;4937;116;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13140;CALAMAR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;3950;3600;4320;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13248;EL GUAMO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;3100;3100;5270;17;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13654;SAN JACINTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;3000;3000;4500;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13657;SAN JUAN NEPOMUCENO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;3000;3000;4500;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13473;MORALES;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;2500;2500;5000;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13744;SIMITI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;1800;1700;3400;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13430;MAGANGUE;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;1100;1100;1320;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13006;ACHI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;1000;1000;1500;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13062;ARROYOHONDO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;980;790;790;1;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13670;SAN PABLO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;950;950;1900;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13647;SAN ESTANISLAO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;900;850;680;8;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13894;ZAMBRANO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;900;900;1260;14;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13600;RIO VIEJO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;820;820;1640;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13042;ARENAL;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;800;800;1600;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13222;CLEMENCIA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;800;750;900;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13458;MONTECRISTO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;800;800;1200;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13549;PINILLOS;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;713;650;975;15;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13490;NOROSI;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;700;700;1400;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13873;VILLANUEVA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;650;600;720;12;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13160;CANTAGALLO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;550;550;1100;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13688;SANTA ROSA DEL SUR;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;460;460;920;2;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13673;SANTA CATALINA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;410;360;444;123;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13836;TURBACO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;390;390;507;13;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13683;SANTA ROSA;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;380;30;39;13;GRANO SECO;ZEA MAYS;TRANSITORIO
13;BOLIVAR;13780;TALAIGUA NUEVO;CEREALES;MAIZ;MAIZ;MAIZ TRADICIONAL;2013;2013B;380;360;582;162;GRANO SECO;ZEA MAYS;TRANSITORIO
